Student_ID,Name,Age,Marks,Department,Email
9079,Student_9079,29,97,BIT,student9079@example.com
9080,Student_9080,,58,BSc CSIT,student9080@example.com
9081,Student_9081,,93,BCA,student9081@example.com
9082,Student_9082,,54,BIT,student9082@example.com
9083,Student_9083,,84,BIT,student9083@example.com
9084,Student_9084,28,46,BIT,student9084@example.com
9085,Student_9085,,82,MIT-AI,student9085@example.com
9086,Student_9086,,,BCA,student9086@example.com
9087,Student_9087,,91,BIT,student9087@example.com
9088,Student_9088,29,55,BSc CSIT,student9088@example.com
9089,Student_9089,,63,MIT-AI,student9089@example.com
9090,Student_9090,24,62,BCA,student9090@example.com
9091,Student_9091,,50,BCA,student9091@example.com
9092,Student_9092,,63,BCA,student9092@example.com
9093,Student_9093,22,44,BCA,student9093@example.com
9094,Student_9094,25,97,MIT-AI,student9094@example.com
9095,Student_9095,27,78,BCA,student9095@example.com
9096,Student_9096,28,87,BSc CSIT,student9096@example.com
9097,Student_9097,,69,BSc CSIT,student9097@example.com
9098,Student_9098,,55,BSc CSIT,student9098@example.com
9099,Student_9099,20,,BIT,student9099@example.com
9100,Student_9100,,68,BCA,student9100@example.com
9101,Student_9101,27,56,BSc CSIT,student9101@example.com
9102,Student_9102,24,58,BCA,student9102@example.com
9103,Student_9103,,99,MIT-AI,student9103@example.com
9104,Student_9104,21,65,BSc CSIT,student9104@example.com
9105,Student_9105,,54,BIT,student9105@example.com
9106,Student_9106,,64,BIT,student9106@example.com
9107,Student_9107,,54,MIT-AI,student9107@example.com
9108,Student_9108,21,98,BSc CSIT,student9108@example.com
9109,Student_9109,,59,MIT-AI,student9109@example.com
9110,Student_9110,22,69,BIT,student9110@example.com
9111,Student_9111,18,60,BIT,student9111@example.com
9112,Student_9112,24,86,BCA,student9112@example.com
9113,Student_9113,26,74,MIT-AI,student9113@example.com
9114,Student_9114,,83,BIT,student9114@example.com
9115,Student_9115,,98,BSc CSIT,student9115@example.com
9116,Student_9116,,45,BSc CSIT,student9116@example.com
9117,Student_9117,23,91,BIT,student9117@example.com
9118,Student_9118,20,76,MIT-AI,student9118@example.com
9119,Student_9119,21,50,MIT-AI,student9119@example.com
9120,Student_9120,25,62,BSc CSIT,student9120@example.com
9121,Student_9121,21,83,BIT,student9121@example.com
9122,Student_9122,,78,BSc CSIT,student9122@example.com
9123,Student_9123,21,,MIT-AI,student9123@example.com
9124,Student_9124,26,57,BIT,student9124@example.com
9125,Student_9125,,85,BSc CSIT,student9125@example.com
9126,Student_9126,18,75,BIT,student9126@example.com
9127,Student_9127,,,BCA,student9127@example.com
9128,Student_9128,19,87,BSc CSIT,student9128@example.com
9129,Student_9129,24,75,BSc CSIT,student9129@example.com
9130,Student_9130,27,67,BCA,student9130@example.com
9131,Student_9131,,,MIT-AI,student9131@example.com
9132,Student_9132,20,69,BSc CSIT,student9132@example.com
9133,Student_9133,18,,BSc CSIT,student9133@example.com
9134,Student_9134,,77,MIT-AI,student9134@example.com
9135,Student_9135,27,90,BIT,student9135@example.com
9136,Student_9136,28,54,BCA,student9136@example.com
9137,Student_9137,28,83,MIT-AI,student9137@example.com
9138,Student_9138,,51,BIT,student9138@example.com
9139,Student_9139,24,41,BCA,student9139@example.com
9140,Student_9140,27,48,BIT,student9140@example.com
9141,Student_9141,,74,BSc CSIT,student9141@example.com
9142,Student_9142,,40,BCA,student9142@example.com
9143,Student_9143,20,85,BIT,student9143@example.com
9144,Student_9144,19,,BCA,student9144@example.com
9145,Student_9145,18,70,BIT,student9145@example.com
9146,Student_9146,,67,BIT,student9146@example.com
9147,Student_9147,,84,BSc CSIT,student9147@example.com
9148,Student_9148,,96,MIT-AI,student9148@example.com
9149,Student_9149,,76,BCA,student9149@example.com
9150,Student_9150,23,46,BSc CSIT,student9150@example.com
9151,Student_9151,27,85,BCA,student9151@example.com
9152,Student_9152,26,55,MIT-AI,student9152@example.com
9153,Student_9153,,89,BSc CSIT,student9153@example.com
9154,Student_9154,28,53,MIT-AI,student9154@example.com
9155,Student_9155,,72,BSc CSIT,student9155@example.com
9156,Student_9156,,45,BSc CSIT,student9156@example.com
9157,Student_9157,26,60,BSc CSIT,student9157@example.com
9158,Student_9158,19,49,BSc CSIT,student9158@example.com
9159,Student_9159,20,71,BIT,student9159@example.com
9160,Student_9160,,45,BCA,student9160@example.com
9161,Student_9161,19,41,BIT,student9161@example.com
9162,Student_9162,22,,BIT,student9162@example.com
9163,Student_9163,19,88,BIT,student9163@example.com
9164,Student_9164,,66,BSc CSIT,student9164@example.com
9165,Student_9165,21,95,BSc CSIT,student9165@example.com
9166,Student_9166,28,53,MIT-AI,student9166@example.com
9167,Student_9167,28,62,BCA,student9167@example.com
9168,Student_9168,,78,MIT-AI,student9168@example.com
9169,Student_9169,,93,MIT-AI,student9169@example.com
9170,Student_9170,,97,BCA,student9170@example.com
9171,Student_9171,,60,BCA,student9171@example.com
9172,Student_9172,27,80,MIT-AI,student9172@example.com
9173,Student_9173,,,MIT-AI,student9173@example.com
9174,Student_9174,,69,MIT-AI,student9174@example.com
9175,Student_9175,,64,BSc CSIT,student9175@example.com
9176,Student_9176,,92,BCA,student9176@example.com
9177,Student_9177,,63,BCA,student9177@example.com
9178,Student_9178,29,50,BIT,student9178@example.com
9179,Student_9179,27,74,BSc CSIT,student9179@example.com
9180,Student_9180,,94,BSc CSIT,student9180@example.com
9181,Student_9181,,97,BCA,student9181@example.com
9182,Student_9182,,,BSc CSIT,student9182@example.com
9183,Student_9183,,76,MIT-AI,student9183@example.com
9184,Student_9184,19,75,BCA,student9184@example.com
9185,Student_9185,28,,BCA,student9185@example.com
9186,Student_9186,23,48,BSc CSIT,student9186@example.com
9187,Student_9187,27,67,BCA,student9187@example.com
9188,Student_9188,,,BSc CSIT,student9188@example.com
9189,Student_9189,25,85,BSc CSIT,student9189@example.com
9190,Student_9190,22,55,BSc CSIT,student9190@example.com
9191,Student_9191,22,93,MIT-AI,student9191@example.com
9192,Student_9192,,45,BSc CSIT,student9192@example.com
9193,Student_9193,18,66,BSc CSIT,student9193@example.com
9194,Student_9194,23,,BIT,student9194@example.com
9195,Student_9195,27,62,BIT,student9195@example.com
9196,Student_9196,,60,MIT-AI,student9196@example.com
9197,Student_9197,29,65,MIT-AI,student9197@example.com
9198,Student_9198,23,84,BSc CSIT,student9198@example.com
9199,Student_9199,24,42,BIT,student9199@example.com
9200,Student_9200,21,98,MIT-AI,student9200@example.com
9201,Student_9201,29,82,BCA,student9201@example.com
9202,Student_9202,,74,BCA,student9202@example.com
9203,Student_9203,18,46,BSc CSIT,student9203@example.com
9204,Student_9204,,66,BIT,student9204@example.com
9205,Student_9205,29,,BCA,student9205@example.com
9206,Student_9206,,72,BIT,student9206@example.com
9207,Student_9207,20,43,MIT-AI,student9207@example.com
9208,Student_9208,21,65,BIT,student9208@example.com
9209,Student_9209,27,47,BSc CSIT,student9209@example.com
9210,Student_9210,29,59,BIT,student9210@example.com
9211,Student_9211,23,56,BCA,student9211@example.com
9212,Student_9212,23,44,BIT,student9212@example.com
9213,Student_9213,,88,BIT,student9213@example.com
9214,Student_9214,,48,BIT,student9214@example.com
9215,Student_9215,,,MIT-AI,student9215@example.com
9216,Student_9216,,46,BSc CSIT,student9216@example.com
9217,Student_9217,22,76,BCA,student9217@example.com
9218,Student_9218,20,75,BCA,student9218@example.com
9219,Student_9219,19,94,BIT,student9219@example.com
9220,Student_9220,,42,BIT,student9220@example.com
9221,Student_9221,,47,MIT-AI,student9221@example.com
9222,Student_9222,26,44,BSc CSIT,student9222@example.com
9223,Student_9223,27,44,BCA,student9223@example.com
9224,Student_9224,,56,BSc CSIT,student9224@example.com
9225,Student_9225,26,86,BCA,student9225@example.com
9226,Student_9226,22,,BIT,student9226@example.com
9227,Student_9227,,,MIT-AI,student9227@example.com
9228,Student_9228,26,79,MIT-AI,student9228@example.com
9229,Student_9229,,78,BIT,student9229@example.com
9230,Student_9230,19,88,BIT,student9230@example.com
9231,Student_9231,,,BIT,student9231@example.com
9232,Student_9232,,67,BSc CSIT,student9232@example.com
9233,Student_9233,22,43,BIT,student9233@example.com
9234,Student_9234,,91,BSc CSIT,student9234@example.com
9235,Student_9235,29,67,BIT,student9235@example.com
9236,Student_9236,,,MIT-AI,student9236@example.com
9237,Student_9237,,97,BSc CSIT,student9237@example.com
9238,Student_9238,,89,MIT-AI,student9238@example.com
9239,Student_9239,28,75,BIT,student9239@example.com
9240,Student_9240,24,81,BIT,student9240@example.com
9241,Student_9241,,42,BCA,student9241@example.com
9242,Student_9242,25,97,BSc CSIT,student9242@example.com
9243,Student_9243,23,,BSc CSIT,student9243@example.com
9244,Student_9244,21,76,BSc CSIT,student9244@example.com
9245,Student_9245,26,51,BSc CSIT,student9245@example.com
9246,Student_9246,27,94,MIT-AI,student9246@example.com
9247,Student_9247,25,76,BSc CSIT,student9247@example.com
9248,Student_9248,,76,MIT-AI,student9248@example.com
9249,Student_9249,,43,BIT,student9249@example.com
9250,Student_9250,,69,MIT-AI,student9250@example.com
9251,Student_9251,,96,BSc CSIT,student9251@example.com
9252,Student_9252,26,77,MIT-AI,student9252@example.com
9253,Student_9253,,81,BSc CSIT,student9253@example.com
9254,Student_9254,,77,MIT-AI,student9254@example.com
9255,Student_9255,29,66,BCA,student9255@example.com
9256,Student_9256,,,BSc CSIT,student9256@example.com
9257,Student_9257,,61,MIT-AI,student9257@example.com
9258,Student_9258,,40,BSc CSIT,student9258@example.com
9259,Student_9259,28,87,BIT,student9259@example.com
9260,Student_9260,,82,MIT-AI,student9260@example.com
9261,Student_9261,,77,MIT-AI,student9261@example.com
9262,Student_9262,27,59,BCA,student9262@example.com
9263,Student_9263,24,57,BSc CSIT,student9263@example.com
9264,Student_9264,21,45,MIT-AI,student9264@example.com
9265,Student_9265,21,88,BCA,student9265@example.com
9266,Student_9266,,51,BCA,student9266@example.com
9267,Student_9267,,56,BCA,student9267@example.com
9268,Student_9268,,92,BSc CSIT,student9268@example.com
9269,Student_9269,,61,BSc CSIT,student9269@example.com
9270,Student_9270,,,MIT-AI,student9270@example.com
9271,Student_9271,,49,BSc CSIT,student9271@example.com
9272,Student_9272,23,,BSc CSIT,student9272@example.com
9273,Student_9273,18,59,BIT,student9273@example.com
9274,Student_9274,,51,BSc CSIT,student9274@example.com
9275,Student_9275,26,43,BIT,student9275@example.com
9276,Student_9276,,81,MIT-AI,student9276@example.com
9277,Student_9277,,44,BCA,student9277@example.com
9278,Student_9278,18,,BIT,student9278@example.com
9279,Student_9279,,75,MIT-AI,student9279@example.com
9280,Student_9280,,98,BIT,student9280@example.com
9281,Student_9281,,55,BSc CSIT,student9281@example.com
9282,Student_9282,27,44,MIT-AI,student9282@example.com
9283,Student_9283,29,65,BCA,student9283@example.com
9284,Student_9284,,,BIT,student9284@example.com
9285,Student_9285,19,95,BSc CSIT,student9285@example.com
9286,Student_9286,29,45,MIT-AI,student9286@example.com
9287,Student_9287,19,,BSc CSIT,student9287@example.com
9288,Student_9288,23,70,MIT-AI,student9288@example.com
9289,Student_9289,,70,BIT,student9289@example.com
9290,Student_9290,,,MIT-AI,student9290@example.com
9291,Student_9291,18,46,BIT,student9291@example.com
9292,Student_9292,23,49,MIT-AI,student9292@example.com
9293,Student_9293,24,,BSc CSIT,student9293@example.com
9294,Student_9294,21,61,BSc CSIT,student9294@example.com
9295,Student_9295,23,53,BIT,student9295@example.com
9296,Student_9296,26,67,BCA,student9296@example.com
9297,Student_9297,21,81,BIT,student9297@example.com
9298,Student_9298,29,91,BSc CSIT,student9298@example.com
9299,Student_9299,27,61,MIT-AI,student9299@example.com
9300,Student_9300,,96,BCA,student9300@example.com
9301,Student_9301,,71,BSc CSIT,student9301@example.com
9302,Student_9302,29,50,BCA,student9302@example.com
9303,Student_9303,22,53,BIT,student9303@example.com
9304,Student_9304,20,70,BSc CSIT,student9304@example.com
9305,Student_9305,27,83,BIT,student9305@example.com
9306,Student_9306,,43,BSc CSIT,student9306@example.com
9307,Student_9307,,84,BSc CSIT,student9307@example.com
9308,Student_9308,18,61,BIT,student9308@example.com
9309,Student_9309,,93,BSc CSIT,student9309@example.com
9310,Student_9310,,68,BCA,student9310@example.com
9311,Student_9311,,74,BCA,student9311@example.com
9312,Student_9312,,52,BIT,student9312@example.com
9313,Student_9313,23,,MIT-AI,student9313@example.com
9314,Student_9314,,58,BCA,student9314@example.com
9315,Student_9315,21,54,BSc CSIT,student9315@example.com
9316,Student_9316,,90,BIT,student9316@example.com
9317,Student_9317,20,65,MIT-AI,student9317@example.com
9318,Student_9318,,99,BIT,student9318@example.com
9319,Student_9319,29,,BCA,student9319@example.com
9320,Student_9320,28,,BSc CSIT,student9320@example.com
9321,Student_9321,,45,BCA,student9321@example.com
9322,Student_9322,22,54,BIT,student9322@example.com
9323,Student_9323,27,43,BSc CSIT,student9323@example.com
9324,Student_9324,,45,MIT-AI,student9324@example.com
9325,Student_9325,,41,BCA,student9325@example.com
9326,Student_9326,19,75,BIT,student9326@example.com
9327,Student_9327,18,89,BSc CSIT,student9327@example.com
9328,Student_9328,,54,BIT,student9328@example.com
9329,Student_9329,,51,MIT-AI,student9329@example.com
9330,Student_9330,24,79,MIT-AI,student9330@example.com
9331,Student_9331,26,83,BCA,student9331@example.com
9332,Student_9332,22,80,MIT-AI,student9332@example.com
9333,Student_9333,,46,MIT-AI,student9333@example.com
9334,Student_9334,25,61,BCA,student9334@example.com
9335,Student_9335,,47,BIT,student9335@example.com
9336,Student_9336,,91,BCA,student9336@example.com
9337,Student_9337,20,81,BCA,student9337@example.com
9338,Student_9338,20,50,BSc CSIT,student9338@example.com
9339,Student_9339,,41,MIT-AI,student9339@example.com
9340,Student_9340,,69,MIT-AI,student9340@example.com
9341,Student_9341,21,43,BIT,student9341@example.com
9342,Student_9342,18,,MIT-AI,student9342@example.com
9343,Student_9343,24,64,BIT,student9343@example.com
9344,Student_9344,27,60,BSc CSIT,student9344@example.com
9345,Student_9345,,64,BIT,student9345@example.com
9346,Student_9346,20,48,BIT,student9346@example.com
9347,Student_9347,22,47,BSc CSIT,student9347@example.com
9348,Student_9348,20,44,BCA,student9348@example.com
9349,Student_9349,25,85,BSc CSIT,student9349@example.com
9350,Student_9350,22,67,MIT-AI,student9350@example.com
9351,Student_9351,,41,MIT-AI,student9351@example.com
9352,Student_9352,,60,BSc CSIT,student9352@example.com
9353,Student_9353,23,,BIT,student9353@example.com
9354,Student_9354,,88,BSc CSIT,student9354@example.com
9355,Student_9355,,47,MIT-AI,student9355@example.com
9356,Student_9356,26,73,BSc CSIT,student9356@example.com
9357,Student_9357,20,62,BIT,student9357@example.com
9358,Student_9358,,54,MIT-AI,student9358@example.com
9359,Student_9359,23,66,BCA,student9359@example.com
9360,Student_9360,19,41,BSc CSIT,student9360@example.com
9361,Student_9361,27,67,BSc CSIT,student9361@example.com
9362,Student_9362,25,50,BSc CSIT,student9362@example.com
9363,Student_9363,,85,BSc CSIT,student9363@example.com
9364,Student_9364,,60,MIT-AI,student9364@example.com
9365,Student_9365,,81,BIT,student9365@example.com
9366,Student_9366,25,71,BCA,student9366@example.com
9367,Student_9367,25,71,BSc CSIT,student9367@example.com
9368,Student_9368,29,46,MIT-AI,student9368@example.com
9369,Student_9369,20,61,BSc CSIT,student9369@example.com
9370,Student_9370,22,53,BCA,student9370@example.com
9371,Student_9371,24,,BSc CSIT,student9371@example.com
9372,Student_9372,,,BIT,student9372@example.com
9373,Student_9373,,61,BSc CSIT,student9373@example.com
9374,Student_9374,19,,BSc CSIT,student9374@example.com
9375,Student_9375,,49,BSc CSIT,student9375@example.com
9376,Student_9376,,40,BIT,student9376@example.com
9377,Student_9377,23,40,MIT-AI,student9377@example.com
9378,Student_9378,,63,BIT,student9378@example.com
9379,Student_9379,27,,MIT-AI,student9379@example.com
9380,Student_9380,,70,BIT,student9380@example.com
9381,Student_9381,,82,BIT,student9381@example.com
9382,Student_9382,,90,BSc CSIT,student9382@example.com
9383,Student_9383,28,80,BIT,student9383@example.com
9384,Student_9384,,52,MIT-AI,student9384@example.com
9385,Student_9385,23,93,MIT-AI,student9385@example.com
9386,Student_9386,25,43,MIT-AI,student9386@example.com
9387,Student_9387,19,91,MIT-AI,student9387@example.com
9388,Student_9388,,62,BIT,student9388@example.com
9389,Student_9389,,45,BSc CSIT,student9389@example.com
9390,Student_9390,29,73,BCA,student9390@example.com
9391,Student_9391,29,,MIT-AI,student9391@example.com
9392,Student_9392,18,57,BIT,student9392@example.com
9393,Student_9393,,95,BSc CSIT,student9393@example.com
9394,Student_9394,27,75,BIT,student9394@example.com
9395,Student_9395,,65,MIT-AI,student9395@example.com
9396,Student_9396,,,MIT-AI,student9396@example.com
9397,Student_9397,,72,BSc CSIT,student9397@example.com
9398,Student_9398,,64,BIT,student9398@example.com
9399,Student_9399,19,91,MIT-AI,student9399@example.com
9400,Student_9400,,56,MIT-AI,student9400@example.com
9401,Student_9401,20,90,BCA,student9401@example.com
9402,Student_9402,,42,BCA,student9402@example.com
9403,Student_9403,21,94,MIT-AI,student9403@example.com
9404,Student_9404,,61,BCA,student9404@example.com
9405,Student_9405,,95,BCA,student9405@example.com
9406,Student_9406,,94,MIT-AI,student9406@example.com
9407,Student_9407,,88,BIT,student9407@example.com
9408,Student_9408,20,74,BIT,student9408@example.com
9409,Student_9409,,96,BIT,student9409@example.com
9410,Student_9410,23,43,BSc CSIT,student9410@example.com
9411,Student_9411,,98,BIT,student9411@example.com
9412,Student_9412,24,67,BSc CSIT,student9412@example.com
9413,Student_9413,24,98,BSc CSIT,student9413@example.com
9414,Student_9414,,52,BCA,student9414@example.com
9415,Student_9415,,69,BSc CSIT,student9415@example.com
9416,Student_9416,,86,BSc CSIT,student9416@example.com
9417,Student_9417,24,51,BSc CSIT,student9417@example.com
9418,Student_9418,,42,BSc CSIT,student9418@example.com
9419,Student_9419,29,60,BCA,student9419@example.com
9420,Student_9420,20,79,MIT-AI,student9420@example.com
9421,Student_9421,18,40,BSc CSIT,student9421@example.com
9422,Student_9422,22,57,MIT-AI,student9422@example.com
9423,Student_9423,25,52,BIT,student9423@example.com
9424,Student_9424,,46,BIT,student9424@example.com
9425,Student_9425,27,,MIT-AI,student9425@example.com
9426,Student_9426,20,56,MIT-AI,student9426@example.com
9427,Student_9427,,84,BIT,student9427@example.com
9428,Student_9428,19,71,BCA,student9428@example.com
9429,Student_9429,,68,BCA,student9429@example.com
9430,Student_9430,29,84,BSc CSIT,student9430@example.com
9431,Student_9431,21,69,BCA,student9431@example.com
9432,Student_9432,,50,BCA,student9432@example.com
9433,Student_9433,18,53,BSc CSIT,student9433@example.com
9434,Student_9434,,92,BSc CSIT,student9434@example.com
9435,Student_9435,,49,BCA,student9435@example.com
9436,Student_9436,,47,MIT-AI,student9436@example.com
9437,Student_9437,26,70,BSc CSIT,student9437@example.com
9438,Student_9438,,45,MIT-AI,student9438@example.com
9439,Student_9439,,58,BIT,student9439@example.com
9440,Student_9440,24,94,BSc CSIT,student9440@example.com
9441,Student_9441,,,MIT-AI,student9441@example.com
9442,Student_9442,,51,BSc CSIT,student9442@example.com
9443,Student_9443,,,BSc CSIT,student9443@example.com
9444,Student_9444,,78,BSc CSIT,student9444@example.com
9445,Student_9445,,,BSc CSIT,student9445@example.com
9446,Student_9446,,97,MIT-AI,student9446@example.com
9447,Student_9447,26,91,MIT-AI,student9447@example.com
9448,Student_9448,19,57,MIT-AI,student9448@example.com
9449,Student_9449,,94,BIT,student9449@example.com
9450,Student_9450,,42,BSc CSIT,student9450@example.com
9451,Student_9451,,48,BSc CSIT,student9451@example.com
9452,Student_9452,18,98,MIT-AI,student9452@example.com
9453,Student_9453,,45,MIT-AI,student9453@example.com
9454,Student_9454,,40,BSc CSIT,student9454@example.com
9455,Student_9455,22,81,BSc CSIT,student9455@example.com
9456,Student_9456,,79,BIT,student9456@example.com
9457,Student_9457,,68,BSc CSIT,student9457@example.com
9458,Student_9458,21,,MIT-AI,student9458@example.com
9459,Student_9459,19,88,BIT,student9459@example.com
9460,Student_9460,,74,BCA,student9460@example.com
9461,Student_9461,25,74,BCA,student9461@example.com
9462,Student_9462,,69,BSc CSIT,student9462@example.com
9463,Student_9463,23,74,MIT-AI,student9463@example.com
9464,Student_9464,28,78,BSc CSIT,student9464@example.com
9465,Student_9465,18,61,MIT-AI,student9465@example.com
9466,Student_9466,25,82,MIT-AI,student9466@example.com
9467,Student_9467,21,67,MIT-AI,student9467@example.com
9468,Student_9468,19,57,BCA,student9468@example.com
9469,Student_9469,18,71,BSc CSIT,student9469@example.com
9470,Student_9470,,44,BSc CSIT,student9470@example.com
9471,Student_9471,,,BCA,student9471@example.com
9472,Student_9472,21,99,MIT-AI,student9472@example.com
9473,Student_9473,21,,BIT,student9473@example.com
9474,Student_9474,,70,BIT,student9474@example.com
9475,Student_9475,18,,BCA,student9475@example.com
9476,Student_9476,19,72,BIT,student9476@example.com
9477,Student_9477,18,43,MIT-AI,student9477@example.com
9478,Student_9478,23,53,MIT-AI,student9478@example.com
9479,Student_9479,,54,BSc CSIT,student9479@example.com
9480,Student_9480,,,MIT-AI,student9480@example.com
9481,Student_9481,,59,MIT-AI,student9481@example.com
9482,Student_9482,,59,MIT-AI,student9482@example.com
9483,Student_9483,29,88,BIT,student9483@example.com
9484,Student_9484,21,74,BIT,student9484@example.com
9485,Student_9485,27,94,BCA,student9485@example.com
9486,Student_9486,24,43,BCA,student9486@example.com
9487,Student_9487,,57,BIT,student9487@example.com
9488,Student_9488,,63,BSc CSIT,student9488@example.com
9489,Student_9489,,,BSc CSIT,student9489@example.com
9490,Student_9490,,72,BIT,student9490@example.com
9491,Student_9491,24,64,BCA,student9491@example.com
9492,Student_9492,,44,BSc CSIT,student9492@example.com
9493,Student_9493,,57,MIT-AI,student9493@example.com
9494,Student_9494,,84,BSc CSIT,student9494@example.com
9495,Student_9495,18,85,BSc CSIT,student9495@example.com
9496,Student_9496,,59,BSc CSIT,student9496@example.com
9497,Student_9497,28,74,BCA,student9497@example.com
9498,Student_9498,,94,BCA,student9498@example.com
9499,Student_9499,22,45,BIT,student9499@example.com
9500,Student_9500,,66,BSc CSIT,student9500@example.com
9501,Student_9501,28,67,BCA,student9501@example.com
9502,Student_9502,19,50,BCA,student9502@example.com
9503,Student_9503,23,48,BIT,student9503@example.com
9504,Student_9504,20,91,MIT-AI,student9504@example.com
9505,Student_9505,,67,MIT-AI,student9505@example.com
9506,Student_9506,,58,BSc CSIT,student9506@example.com
9507,Student_9507,,78,MIT-AI,student9507@example.com
9508,Student_9508,21,93,BIT,student9508@example.com
9509,Student_9509,,60,BCA,student9509@example.com
9510,Student_9510,,,MIT-AI,student9510@example.com
9511,Student_9511,27,81,BSc CSIT,student9511@example.com
9512,Student_9512,18,46,BSc CSIT,student9512@example.com
9513,Student_9513,,76,BCA,student9513@example.com
9514,Student_9514,22,64,BSc CSIT,student9514@example.com
9515,Student_9515,18,67,BIT,student9515@example.com
9516,Student_9516,,75,MIT-AI,student9516@example.com
9517,Student_9517,,56,BSc CSIT,student9517@example.com
9518,Student_9518,26,,MIT-AI,student9518@example.com
9519,Student_9519,22,67,BCA,student9519@example.com
9520,Student_9520,,76,MIT-AI,student9520@example.com
9521,Student_9521,,56,BIT,student9521@example.com
9522,Student_9522,27,99,BCA,student9522@example.com
9523,Student_9523,26,88,BSc CSIT,student9523@example.com
9524,Student_9524,29,56,BCA,student9524@example.com
9525,Student_9525,,,MIT-AI,student9525@example.com
9526,Student_9526,,95,MIT-AI,student9526@example.com
9527,Student_9527,25,73,MIT-AI,student9527@example.com
9528,Student_9528,,96,MIT-AI,student9528@example.com
9529,Student_9529,21,62,BCA,student9529@example.com
9530,Student_9530,19,69,BCA,student9530@example.com
9531,Student_9531,,66,MIT-AI,student9531@example.com
9532,Student_9532,29,90,BSc CSIT,student9532@example.com
9533,Student_9533,,48,BCA,student9533@example.com
9534,Student_9534,21,59,BIT,student9534@example.com
9535,Student_9535,,62,BCA,student9535@example.com
9536,Student_9536,,86,BIT,student9536@example.com
9537,Student_9537,27,58,BSc CSIT,student9537@example.com
9538,Student_9538,28,76,BIT,student9538@example.com
9539,Student_9539,,84,BIT,student9539@example.com
9540,Student_9540,27,43,BSc CSIT,student9540@example.com
9541,Student_9541,,52,MIT-AI,student9541@example.com
9542,Student_9542,,77,BCA,student9542@example.com
9543,Student_9543,,,BSc CSIT,student9543@example.com
9544,Student_9544,,48,BIT,student9544@example.com
9545,Student_9545,,54,MIT-AI,student9545@example.com
9546,Student_9546,,,BCA,student9546@example.com
9547,Student_9547,,54,BSc CSIT,student9547@example.com
9548,Student_9548,,88,BCA,student9548@example.com
9549,Student_9549,,44,MIT-AI,student9549@example.com
9550,Student_9550,22,44,BCA,student9550@example.com
9551,Student_9551,,64,MIT-AI,student9551@example.com
9552,Student_9552,24,63,BSc CSIT,student9552@example.com
9553,Student_9553,27,76,MIT-AI,student9553@example.com
9554,Student_9554,23,92,BSc CSIT,student9554@example.com
9555,Student_9555,21,70,MIT-AI,student9555@example.com
9556,Student_9556,23,85,BCA,student9556@example.com
9557,Student_9557,,73,MIT-AI,student9557@example.com
9558,Student_9558,29,80,MIT-AI,student9558@example.com
9559,Student_9559,25,,BCA,student9559@example.com
9560,Student_9560,28,66,BIT,student9560@example.com
9561,Student_9561,20,,MIT-AI,student9561@example.com
9562,Student_9562,,43,BSc CSIT,student9562@example.com
9563,Student_9563,19,62,MIT-AI,student9563@example.com
9564,Student_9564,23,97,BIT,student9564@example.com
9565,Student_9565,,77,BSc CSIT,student9565@example.com
9566,Student_9566,,85,BCA,student9566@example.com
9567,Student_9567,23,44,BCA,student9567@example.com
9568,Student_9568,26,66,BCA,student9568@example.com
9569,Student_9569,27,82,BSc CSIT,student9569@example.com
9570,Student_9570,27,92,MIT-AI,student9570@example.com
9571,Student_9571,,53,BSc CSIT,student9571@example.com
9572,Student_9572,,46,BSc CSIT,student9572@example.com
9573,Student_9573,,85,BIT,student9573@example.com
9574,Student_9574,,84,BSc CSIT,student9574@example.com
9575,Student_9575,,57,BCA,student9575@example.com
9576,Student_9576,,71,BSc CSIT,student9576@example.com
9577,Student_9577,18,96,BIT,student9577@example.com
9578,Student_9578,24,41,BSc CSIT,student9578@example.com
9579,Student_9579,,80,BSc CSIT,student9579@example.com
9580,Student_9580,,82,BCA,student9580@example.com
9581,Student_9581,,59,BSc CSIT,student9581@example.com
9582,Student_9582,23,68,MIT-AI,student9582@example.com
9583,Student_9583,,97,BCA,student9583@example.com
9584,Student_9584,,82,BIT,student9584@example.com
9585,Student_9585,21,,BIT,student9585@example.com
9586,Student_9586,19,77,BIT,student9586@example.com
9587,Student_9587,,40,BSc CSIT,student9587@example.com
9588,Student_9588,,44,MIT-AI,student9588@example.com
9589,Student_9589,,93,BCA,student9589@example.com
9590,Student_9590,20,96,MIT-AI,student9590@example.com
9591,Student_9591,18,53,MIT-AI,student9591@example.com
9592,Student_9592,,64,BIT,student9592@example.com
9593,Student_9593,28,87,BIT,student9593@example.com
9594,Student_9594,,48,MIT-AI,student9594@example.com
9595,Student_9595,,,MIT-AI,student9595@example.com
9596,Student_9596,,58,BCA,student9596@example.com
9597,Student_9597,26,91,BIT,student9597@example.com
9598,Student_9598,,79,BIT,student9598@example.com
9599,Student_9599,,47,BSc CSIT,student9599@example.com
9600,Student_9600,,55,BIT,student9600@example.com
9601,Student_9601,,89,BCA,student9601@example.com
9602,Student_9602,25,,BSc CSIT,student9602@example.com
9603,Student_9603,,62,BCA,student9603@example.com
9604,Student_9604,,48,BIT,student9604@example.com
9605,Student_9605,27,71,BIT,student9605@example.com
9606,Student_9606,23,76,MIT-AI,student9606@example.com
9607,Student_9607,24,73,MIT-AI,student9607@example.com
9608,Student_9608,29,92,BCA,student9608@example.com
